"","Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","UR_Media","Vel_Vent_Media"
"13835",83309,"21/07/1982",0,NA,35.8,NA,9.4,NA,2
"13836",83309,"21/07/1982",1200,0,NA,19.8,NA,NA,NA
"13837",83309,"22/07/1982",0,NA,36.1,NA,8.7,NA,1.233333
"13838",83309,"22/07/1982",1200,0,NA,17,NA,NA,NA
"13839",83309,"23/07/1982",0,NA,35.8,NA,9.4,NA,1.4
"13840",83309,"23/07/1982",1200,0,NA,17.2,NA,NA,NA
"13841",83309,"24/07/1982",0,NA,34.1,NA,9.1,NA,2.5
"13842",83309,"24/07/1982",1200,0,NA,15.4,NA,NA,NA
"13843",83309,"25/07/1982",0,NA,34.4,NA,9.2,NA,2.7
"13844",83309,"25/07/1982",1200,0,NA,16.4,NA,NA,NA
"13845",83309,"26/07/1982",0,NA,34.9,NA,9.4,NA,1.5
"13846",83309,"26/07/1982",1200,0,NA,17.4,NA,NA,NA
"13847",83309,"27/07/1982",0,NA,34.4,NA,9.3,NA,1.866667
"13848",83309,"27/07/1982",1200,0,NA,16.6,NA,NA,NA
"13849",83309,"28/07/1982",0,NA,33.8,NA,9.2,NA,1.866667
"13850",83309,"28/07/1982",1200,0,NA,18.3,NA,NA,NA
"13851",83309,"29/07/1982",0,NA,36.1,NA,7.5,NA,1.85
"13852",83309,"29/07/1982",1200,0,NA,21.1,NA,NA,NA
"13853",83309,"30/07/1982",0,NA,25.1,NA,1.8,NA,1.433333
"13854",83309,"30/07/1982",1200,0,NA,18.2,NA,NA,NA
"13855",83309,"31/07/1982",0,NA,34.2,NA,8.8,NA,1.966667
"13856",83309,"31/07/1982",1200,0,NA,13.3,NA,NA,NA
"13857",83309,"01/08/1982",0,NA,35.7,NA,8.7,NA,1.066667
"13858",83309,"01/08/1982",1200,0,NA,17.8,NA,NA,NA
"13859",83309,"02/08/1982",0,NA,35.8,NA,9,NA,1.4
"13860",83309,"02/08/1982",1200,0,NA,19.4,NA,NA,NA
"13861",83309,"03/08/1982",0,NA,33.3,NA,8.5,NA,1.633333
"13862",83309,"03/08/1982",1200,0,NA,20.6,NA,NA,NA
"13863",83309,"04/08/1982",0,NA,35.3,NA,8.5,NA,1.066667
"13864",83309,"04/08/1982",1200,0,NA,19.6,NA,NA,NA
"13865",83309,"05/08/1982",0,NA,34.5,NA,4.8,NA,0.933333
"13866",83309,"05/08/1982",1200,0,NA,20,NA,NA,NA
"13867",83309,"06/08/1982",0,NA,35.9,NA,8,NA,1.933333
"13868",83309,"06/08/1982",1200,0,NA,20.4,NA,NA,NA
"13869",83309,"07/08/1982",0,NA,34.2,NA,8.8,NA,2.066667
"13870",83309,"07/08/1982",1200,1.4,NA,20.6,NA,NA,NA
"13871",83309,"08/08/1982",0,NA,33.9,NA,6.3,NA,2.766667
"13872",83309,"08/08/1982",1200,0,NA,20.6,NA,NA,NA
"13873",83309,"09/08/1982",0,NA,25.8,NA,0,NA,3.466667
"13874",83309,"09/08/1982",1200,0,NA,19.2,NA,NA,NA
"13875",83309,"10/08/1982",0,NA,28.9,NA,3.7,NA,2.866667
"13876",83309,"10/08/1982",1200,0,NA,18.8,NA,NA,NA
"13877",83309,"11/08/1982",0,NA,32.7,NA,7.7,NA,1.6
"13878",83309,"11/08/1982",1200,0,NA,18.1,NA,NA,NA
"13879",83309,"12/08/1982",0,NA,36.1,NA,8.9,NA,0.7
"13880",83309,"12/08/1982",1200,0,NA,17.8,NA,NA,NA
"13881",83309,"13/08/1982",0,NA,35.7,NA,8.5,NA,1.7
"13882",83309,"13/08/1982",1200,0,NA,19.4,NA,NA,NA
"13883",83309,"14/08/1982",0,NA,35.5,NA,9,NA,2.366667
"13884",83309,"14/08/1982",1200,0,NA,21,NA,NA,NA
"13885",83309,"15/08/1982",0,NA,34.6,NA,9.3,NA,2.466667
"13886",83309,"15/08/1982",1200,0,NA,19.8,NA,NA,NA
"13887",83309,"16/08/1982",0,NA,36.1,NA,8.1,NA,1.433333
"13888",83309,"16/08/1982",1200,0,NA,17.4,NA,NA,NA
"13889",83309,"17/08/1982",0,NA,37.1,NA,9.1,NA,1.333333
"13890",83309,"17/08/1982",1200,0,NA,17.6,NA,NA,NA
"13891",83309,"18/08/1982",0,NA,32.3,NA,6.2,NA,2.133333
"13892",83309,"18/08/1982",1200,0,NA,22,NA,NA,NA
"13893",83309,"19/08/1982",0,NA,26.1,NA,0.2,NA,3.4
"13894",83309,"19/08/1982",1200,0,NA,20.6,NA,NA,NA
"13895",83309,"20/08/1982",0,NA,35.3,NA,6.4,NA,0.7
"13896",83309,"20/08/1982",1200,0,NA,18.2,NA,NA,NA
"13897",83309,"21/08/1982",0,NA,35.4,NA,6.5,NA,1.033333
"13898",83309,"21/08/1982",1200,0,NA,19.2,NA,NA,NA
"13899",83309,"22/08/1982",0,NA,34.5,NA,3.6,NA,1.366667
"13900",83309,"22/08/1982",1200,0,NA,20,NA,NA,NA
"13901",83309,"23/08/1982",0,NA,35.8,NA,7.3,NA,1.133333
"13902",83309,"23/08/1982",1200,8.4,NA,18,NA,NA,NA
"13903",83309,"24/08/1982",0,NA,35.5,NA,5.5,NA,1.3
"13904",83309,"24/08/1982",1200,0,NA,19.8,NA,NA,NA
"13905",83309,"25/08/1982",0,NA,31.1,NA,1,NA,1.033333
"13906",83309,"25/08/1982",1200,0,NA,22.4,NA,NA,NA
"13907",83309,"26/08/1982",0,NA,29.6,NA,1,NA,1.166667
"13908",83309,"26/08/1982",1200,24.2,NA,20,NA,NA,NA
"13909",83309,"27/08/1982",0,NA,36.1,NA,8.9,NA,0.633333
"13910",83309,"27/08/1982",1200,0,NA,20,NA,NA,NA
"13911",83309,"28/08/1982",0,NA,36.8,NA,9.3,NA,1.466667
"13912",83309,"28/08/1982",1200,0,NA,19.6,NA,NA,NA
"13913",83309,"29/08/1982",0,NA,36.8,NA,9.4,NA,1.266667
"13914",83309,"29/08/1982",1200,0,NA,20.6,NA,NA,NA
"13915",83309,"30/08/1982",0,NA,36.5,NA,8.8,NA,1.933333
"13916",83309,"30/08/1982",1200,0,NA,19.8,NA,NA,NA
"13917",83309,"31/08/1982",0,NA,37.6,NA,8.7,NA,1.8
"13918",83309,"31/08/1982",1200,0,NA,18.8,NA,NA,NA
"13919",83309,"01/09/1982",0,NA,35.5,NA,4.9,NA,1.866667
"13920",83309,"01/09/1982",1200,0,NA,20,NA,NA,NA
"13921",83309,"02/09/1982",0,NA,36.6,NA,6.2,NA,1.933333
"13922",83309,"02/09/1982",1200,0,NA,22,NA,NA,NA
"13923",83309,"03/09/1982",0,NA,36.7,NA,7.9,NA,0.533333
"13924",83309,"03/09/1982",1200,0,NA,21,NA,NA,NA
"13925",83309,"04/09/1982",0,NA,35.3,NA,5.2,NA,1.966667
"13926",83309,"04/09/1982",1200,0,NA,22.4,NA,NA,NA
"13927",83309,"05/09/1982",0,NA,32.7,NA,4.9,NA,1.5
"13928",83309,"05/09/1982",1200,26.4,NA,20.2,NA,NA,NA
"13929",83309,"06/09/1982",0,NA,31.3,NA,6.1,NA,1.766667
"13930",83309,"06/09/1982",1200,0,NA,20.2,NA,NA,NA
"13931",83309,"07/09/1982",0,NA,34.8,NA,7.7,NA,1.9
"13932",83309,"07/09/1982",1200,0,NA,19.4,NA,NA,NA
"13933",83309,"08/09/1982",0,NA,36.5,NA,8.3,NA,0.7
"13934",83309,"08/09/1982",1200,0,NA,21.8,NA,NA,NA
"13935",83309,"09/09/1982",0,NA,28.3,NA,0,NA,3.466667
"13936",83309,"09/09/1982",1200,22.6,NA,20.3,NA,NA,NA
"13937",83309,"10/09/1982",0,NA,33.6,NA,7.9,NA,1.933333
"13938",83309,"10/09/1982",1200,0,NA,18.8,NA,NA,NA
"13939",83309,"11/09/1982",0,NA,29.1,NA,0.1,NA,1.933333
"13940",83309,"11/09/1982",1200,0,NA,22.6,NA,NA,NA
"13941",83309,"12/09/1982",0,NA,33.8,NA,8,NA,1.933333
"13942",83309,"12/09/1982",1200,0,NA,20.3,NA,NA,NA
"13943",83309,"13/09/1982",0,NA,32.1,NA,7.2,NA,2.866667
"13944",83309,"13/09/1982",1200,0,NA,19.4,NA,NA,NA
"13945",83309,"14/09/1982",0,NA,29.1,NA,0.3,NA,1.633333
"13946",83309,"14/09/1982",1200,0,NA,22.2,NA,NA,NA
"13947",83309,"15/09/1982",0,NA,30.3,NA,2.4,NA,2.266667
"13948",83309,"15/09/1982",1200,46.8,NA,19.4,NA,NA,NA
"13949",83309,"16/09/1982",0,NA,32.9,NA,4.6,NA,2.4
"13950",83309,"16/09/1982",1200,0,NA,21.3,NA,NA,NA
"13951",83309,"17/09/1982",0,NA,33.3,NA,5.9,NA,3.3
"13952",83309,"17/09/1982",1200,0,NA,22.3,NA,NA,NA
"13953",83309,"18/09/1982",0,NA,30,NA,2,NA,2.066667
"13954",83309,"18/09/1982",1200,29,NA,21.6,NA,NA,NA
"13955",83309,"19/09/1982",0,NA,26.5,NA,0.3,NA,1.933333
"13956",83309,"19/09/1982",1200,0,NA,18.2,NA,NA,NA
"13957",83309,"20/09/1982",0,NA,32.6,NA,6.4,NA,2
"13958",83309,"20/09/1982",1200,0,NA,17.3,NA,NA,NA
"13959",83309,"21/09/1982",0,NA,34.6,NA,6.8,NA,1.7
"13960",83309,"21/09/1982",1200,0,NA,21.4,NA,NA,NA
"13961",83309,"22/09/1982",0,NA,30.7,NA,1,NA,0.833333
"13962",83309,"22/09/1982",1200,0.8,NA,22.4,NA,NA,NA
"13963",83309,"23/09/1982",0,NA,33.8,NA,6.3,NA,0.666667
"13964",83309,"23/09/1982",1200,0,NA,21.2,NA,NA,NA
"13965",83309,"24/09/1982",0,NA,35.4,NA,9.3,NA,1.1
"13966",83309,"24/09/1982",1200,0.8,NA,22.8,NA,NA,NA
"13967",83309,"25/09/1982",0,NA,28.8,NA,0.8,NA,0.866667
"13968",83309,"25/09/1982",1200,20,NA,21.2,NA,NA,NA
"13969",83309,"26/09/1982",0,NA,32.8,NA,4.7,NA,1.2
"13970",83309,"26/09/1982",1200,1.1,NA,21.6,NA,NA,NA
"13971",83309,"27/09/1982",0,NA,33.5,NA,8.2,NA,2.466667
"13972",83309,"27/09/1982",1200,5.4,NA,21.3,NA,NA,NA
"13973",83309,"28/09/1982",0,NA,29.6,NA,4.6,NA,2.066667
"13974",83309,"28/09/1982",1200,1.7,NA,22,NA,NA,NA
"13975",83309,"29/09/1982",0,NA,32.1,NA,10.6,NA,1.833333
"13976",83309,"29/09/1982",1200,0,NA,19.3,NA,NA,NA
"13977",83309,"30/09/1982",0,NA,35.3,NA,8.5,NA,0.7
"13978",83309,"30/09/1982",1200,0,NA,20.4,NA,NA,NA
"13979",83309,"01/10/1982",0,NA,26.4,NA,0,NA,2
"13980",83309,"01/10/1982",1200,38.2,NA,20.8,NA,NA,NA
"13981",83309,"02/10/1982",0,NA,31.5,NA,6.2,NA,2.733333
"13982",83309,"02/10/1982",1200,0,NA,20.2,NA,NA,NA
"13983",83309,"03/10/1982",0,NA,32.3,NA,2.6,NA,0.766667
"13984",83309,"03/10/1982",1200,0.8,NA,22.1,NA,NA,NA
"13985",83309,"04/10/1982",0,NA,34.8,NA,8.6,NA,1.133333
"13986",83309,"04/10/1982",1200,0,NA,22.1,NA,NA,NA
"13987",83309,"05/10/1982",0,NA,35.6,NA,5.5,NA,1.633333
"13988",83309,"05/10/1982",1200,0,NA,22,NA,NA,NA
"13989",83309,"06/10/1982",0,NA,32.8,NA,5.5,NA,1.6
"13990",83309,"06/10/1982",1200,0,NA,22.2,NA,NA,NA
"13991",83309,"07/10/1982",0,NA,29.7,NA,2,NA,1.233333
"13992",83309,"07/10/1982",1200,5.4,NA,21.8,NA,NA,NA
"13993",83309,"08/10/1982",0,NA,31.9,NA,4.3,NA,1.533333
"13994",83309,"08/10/1982",1200,4.6,NA,21.6,NA,NA,NA
"13995",83309,"09/10/1982",0,NA,32.8,NA,4.3,NA,1.133333
"13996",83309,"09/10/1982",1200,0.7,NA,22.8,NA,NA,NA
"13997",83309,"10/10/1982",0,NA,32.6,NA,3.7,NA,0.866667
"13998",83309,"10/10/1982",1200,14.2,NA,21,NA,NA,NA
"13999",83309,"11/10/1982",0,NA,31.6,NA,4.4,NA,0.866667
"14000",83309,"11/10/1982",1200,0.7,NA,21.8,NA,NA,NA
"14001",83309,"12/10/1982",0,NA,34.3,NA,6.1,NA,1.866667
"14002",83309,"12/10/1982",1200,0,NA,22.2,NA,NA,NA
"14003",83309,"13/10/1982",0,NA,30.9,NA,0.7,NA,2.033333
"14004",83309,"13/10/1982",1200,1,NA,22.6,NA,NA,NA
"14005",83309,"14/10/1982",0,NA,31.3,NA,9.2,NA,1.766667
"14006",83309,"14/10/1982",1200,16.2,NA,19.8,NA,NA,NA
"14007",83309,"15/10/1982",0,NA,35.5,NA,6.4,NA,0.5
"14008",83309,"15/10/1982",1200,0,NA,20.2,NA,NA,NA
"14009",83309,"16/10/1982",0,NA,36.3,NA,8.7,NA,1.2
"14010",83309,"16/10/1982",1200,15,NA,22.4,NA,NA,NA
"14011",83309,"17/10/1982",0,NA,35.4,NA,10.2,NA,1.2
"14012",83309,"17/10/1982",1200,7.6,NA,20.9,NA,NA,NA
"14013",83309,"18/10/1982",0,NA,33.1,NA,5.1,NA,1.233333
"14014",83309,"18/10/1982",1200,0,NA,23.3,NA,NA,NA
"14015",83309,"19/10/1982",0,NA,33.5,NA,6,NA,1.9
"14016",83309,"19/10/1982",1200,34.6,NA,21.8,NA,NA,NA
"14017",83309,"20/10/1982",0,NA,34.4,NA,10.6,NA,2.033333
"14018",83309,"20/10/1982",1200,0,NA,21.8,NA,NA,NA
"14019",83309,"21/10/1982",0,NA,35.5,NA,10.5,NA,2.033333
"14020",83309,"21/10/1982",1200,0,NA,21.6,NA,NA,NA
"14021",83309,"22/10/1982",0,NA,36.1,NA,8.9,NA,2.2
"14022",83309,"22/10/1982",1200,0,NA,23.2,NA,NA,NA
"14023",83309,"23/10/1982",0,NA,34.5,NA,2.7,NA,2
"14024",83309,"23/10/1982",1200,0,NA,23,NA,NA,NA
"14025",83309,"24/10/1982",0,NA,33.5,NA,5.5,NA,1.266667
"14026",83309,"24/10/1982",1200,0,NA,22.4,NA,NA,NA
"14027",83309,"25/10/1982",0,NA,35.6,NA,8.1,NA,1.133333
"14028",83309,"25/10/1982",1200,36,NA,21.2,NA,NA,NA
"14029",83309,"26/10/1982",0,NA,35.7,NA,7.3,NA,1.333333
"14030",83309,"26/10/1982",1200,0,NA,22.2,NA,NA,NA
"14031",83309,"27/10/1982",0,NA,36.1,NA,8.8,NA,2.133333
"14032",83309,"27/10/1982",1200,0,NA,21.2,NA,NA,NA
"14033",83309,"28/10/1982",0,NA,32.8,NA,2,NA,1.966667
"14034",83309,"28/10/1982",1200,0,NA,21.4,NA,NA,NA
"14035",83309,"29/10/1982",0,NA,33.1,NA,3.3,NA,3.133333
"14036",83309,"29/10/1982",1200,0,NA,22.2,NA,NA,NA
"14037",83309,"30/10/1982",0,NA,33.5,NA,5,NA,2.166667
"14038",83309,"30/10/1982",1200,37,NA,21.2,NA,NA,NA
"14039",83309,"31/10/1982",0,NA,34.4,NA,6.2,NA,1.233333
"14040",83309,"31/10/1982",1200,0,NA,22.4,NA,NA,NA
"14041",83309,"01/11/1982",0,NA,33.7,NA,8.4,NA,2.633333
"14042",83309,"01/11/1982",1200,1.2,NA,21.6,NA,NA,NA
"14043",83309,"02/11/1982",0,NA,33.1,NA,5.2,NA,1.566667
"14044",83309,"02/11/1982",1200,0,NA,22.7,NA,NA,NA
"14045",83309,"03/11/1982",0,NA,34.4,NA,5.5,NA,2.333333
"14046",83309,"03/11/1982",1200,4,NA,21.2,NA,NA,NA
"14047",83309,"04/11/1982",0,NA,27.8,NA,0,NA,0.633333
"14048",83309,"04/11/1982",1200,3.5,NA,22.2,NA,NA,NA
"14049",83309,"05/11/1982",0,NA,33.1,NA,6.4,NA,1.033333
"14050",83309,"05/11/1982",1200,19,NA,21.2,NA,NA,NA
"14051",83309,"06/11/1982",0,NA,33.3,NA,2.1,NA,0.7
"14052",83309,"06/11/1982",1200,0,NA,22.2,NA,NA,NA
"14053",83309,"07/11/1982",0,NA,33.6,NA,1.3,NA,1.066667
"14054",83309,"07/11/1982",1200,0,NA,21.2,NA,NA,NA
"14055",83309,"08/11/1982",0,NA,34.9,NA,6,NA,2.966667
"14056",83309,"08/11/1982",1200,11.6,NA,22.7,NA,NA,NA
"14057",83309,"09/11/1982",0,NA,35.1,NA,7.4,NA,0.966667
"14058",83309,"09/11/1982",1200,21.4,NA,23,NA,NA,NA
"14059",83309,"10/11/1982",0,NA,33.8,NA,3.3,NA,1.433333
"14060",83309,"10/11/1982",1200,0,NA,23.1,NA,NA,NA
"14061",83309,"11/11/1982",0,NA,34.8,NA,8.8,NA,1.933333
"14062",83309,"11/11/1982",1200,0,NA,22.6,NA,NA,NA
"14063",83309,"12/11/1982",0,NA,32.7,NA,3.1,NA,2.833333
"14064",83309,"12/11/1982",1200,0,NA,22.6,NA,NA,NA
"14065",83309,"13/11/1982",0,NA,27.1,NA,1.4,NA,0
"14066",83309,"13/11/1982",1200,38,NA,20.8,NA,NA,NA
"14067",83309,"14/11/1982",0,NA,34.4,NA,8.1,NA,0.866667
"14068",83309,"14/11/1982",1200,5.4,NA,21.3,NA,NA,NA
"14069",83309,"15/11/1982",0,NA,32.7,NA,1.2,NA,1.733333
"14070",83309,"15/11/1982",1200,0,NA,22.2,NA,NA,NA
"14071",83309,"16/11/1982",0,NA,32.4,NA,4.3,NA,1.333333
"14072",83309,"16/11/1982",1200,13.2,NA,23.2,NA,NA,NA
"14073",83309,"17/11/1982",0,NA,34.2,NA,5.1,NA,1.433333
"14074",83309,"17/11/1982",1200,0,NA,22.7,NA,NA,NA
"14075",83309,"18/11/1982",0,NA,31.6,NA,0.8,NA,1.033333
"14076",83309,"18/11/1982",1200,11,NA,22.8,NA,NA,NA
"14077",83309,"19/11/1982",0,NA,31.6,NA,2.6,NA,2.4
"14078",83309,"19/11/1982",1200,0.8,NA,21,NA,NA,NA
"14079",83309,"20/11/1982",0,NA,33.4,NA,6,NA,1.3
"14080",83309,"20/11/1982",1200,13.6,NA,21.4,NA,NA,NA
"14081",83309,"21/11/1982",0,NA,34.1,NA,7,NA,2.733333
"14082",83309,"21/11/1982",1200,0.8,NA,21.8,NA,NA,NA
"14083",83309,"22/11/1982",0,NA,32.7,NA,3.7,NA,0.966667
"14084",83309,"22/11/1982",1200,8,NA,22.2,NA,NA,NA
"14085",83309,"23/11/1982",0,NA,31.6,NA,3.9,NA,1.6
"14086",83309,"23/11/1982",1200,10.7,NA,22.2,NA,NA,NA
"14087",83309,"24/11/1982",0,NA,34.4,NA,5.8,NA,1.266667
"14088",83309,"24/11/1982",1200,0,NA,21.6,NA,NA,NA
"14089",83309,"25/11/1982",0,NA,33.6,NA,6,NA,1.7
"14090",83309,"25/11/1982",1200,0,NA,23.2,NA,NA,NA
"14091",83309,"26/11/1982",0,NA,34.6,NA,2.4,NA,1.533333
"14092",83309,"26/11/1982",1200,0,NA,22.6,NA,NA,NA
"14093",83309,"27/11/1982",0,NA,33.3,NA,4.8,NA,1.133333
"14094",83309,"27/11/1982",1200,2.6,NA,22.4,NA,NA,NA
"14095",83309,"28/11/1982",0,NA,35.4,NA,7.9,NA,1.366667
"14096",83309,"28/11/1982",1200,0,NA,22,NA,NA,NA
"14097",83309,"29/11/1982",0,NA,35.5,NA,9.5,NA,2.1
"14098",83309,"29/11/1982",1200,2.4,NA,22.4,NA,NA,NA
"14099",83309,"30/11/1982",0,NA,35.6,NA,7,NA,0.766667
"14100",83309,"30/11/1982",1200,0,NA,22.8,NA,NA,NA
"14101",83309,"01/12/1982",0,NA,34.8,NA,2.3,NA,2.033333
"14102",83309,"01/12/1982",1200,0,NA,23.8,NA,NA,NA
"14103",83309,"02/12/1982",0,NA,30,NA,0.8,NA,1.633333
"14104",83309,"02/12/1982",1200,10.2,NA,22.4,NA,NA,NA
"14105",83309,"03/12/1982",0,NA,30.4,NA,0.4,NA,1.933333
"14106",83309,"03/12/1982",1200,1.6,NA,21.6,NA,NA,NA
"14107",83309,"04/12/1982",0,NA,33.6,NA,3,NA,1.8
"14108",83309,"04/12/1982",1200,15.8,NA,22.2,NA,NA,NA
"14109",83309,"05/12/1982",0,NA,32.9,NA,10.2,NA,3.366667
"14110",83309,"05/12/1982",1200,6.4,NA,22.4,NA,NA,NA
"14111",83309,"06/12/1982",0,NA,33.2,NA,7.3,NA,1.9
"14112",83309,"06/12/1982",1200,0,NA,22,NA,NA,NA
"14113",83309,"07/12/1982",0,NA,31.4,NA,1.7,NA,0.233333
"14114",83309,"07/12/1982",1200,0,NA,23,NA,NA,NA
"14115",83309,"08/12/1982",0,NA,30.7,NA,2.2,NA,1.833333
"14116",83309,"08/12/1982",1200,11,NA,23,NA,NA,NA
"14117",83309,"09/12/1982",0,NA,32.3,NA,1.6,NA,0.633333
"14118",83309,"09/12/1982",1200,0,NA,23,NA,NA,NA
"14119",83309,"10/12/1982",0,NA,30.3,NA,0,NA,2.066667
"14120",83309,"10/12/1982",1200,0,NA,23,NA,NA,NA
"14121",83309,"11/12/1982",0,NA,30.3,NA,1.1,NA,1.866667
"14122",83309,"11/12/1982",1200,0,NA,21.8,NA,NA,NA
"14123",83309,"12/12/1982",0,NA,33.7,NA,5.1,NA,2.6
"14124",83309,"12/12/1982",1200,0,NA,21.8,NA,NA,NA
"14125",83309,"13/12/1982",0,NA,32.4,NA,2.8,NA,2.366667
"14126",83309,"13/12/1982",1200,0,NA,21.8,NA,NA,NA
"14127",83309,"14/12/1982",0,NA,31.5,NA,6.1,NA,2.8
"14128",83309,"14/12/1982",1200,1.2,NA,21,NA,NA,NA
"14129",83309,"15/12/1982",0,NA,33.8,NA,6.7,NA,1.9
"14130",83309,"15/12/1982",1200,0,NA,22.4,NA,NA,NA
"14131",83309,"16/12/1982",0,NA,30.7,NA,2.1,NA,1.9
"14132",83309,"16/12/1982",1200,2,NA,22.8,NA,NA,NA
"14133",83309,"17/12/1982",0,NA,32.8,NA,3.8,NA,2.033333
"14134",83309,"17/12/1982",1200,0.8,NA,22,NA,NA,NA
"14135",83309,"18/12/1982",0,NA,31.5,NA,1.3,NA,1.8
"14136",83309,"18/12/1982",1200,21.6,NA,22,NA,NA,NA
"14137",83309,"19/12/1982",0,NA,32.4,NA,4.7,NA,1.533333
"14138",83309,"19/12/1982",1200,30.8,NA,21.9,NA,NA,NA
"14139",83309,"20/12/1982",0,NA,33.3,NA,4.8,NA,1.7
"14140",83309,"20/12/1982",1200,11.8,NA,22.2,NA,NA,NA
"14141",83309,"21/12/1982",0,NA,34.3,NA,2.7,NA,0.7
"14142",83309,"21/12/1982",1200,4.8,NA,22.1,NA,NA,NA
"14143",83309,"22/12/1982",0,NA,31.6,NA,1.3,NA,1.3
"14144",83309,"22/12/1982",1200,26.4,NA,23.6,NA,NA,NA
"14145",83309,"23/12/1982",0,NA,27.3,NA,0,NA,2.066667
"14146",83309,"23/12/1982",1200,5.6,NA,22.2,NA,NA,NA
"14147",83309,"24/12/1982",0,NA,30.8,NA,0.9,NA,0.766667
"14148",83309,"24/12/1982",1200,10.8,NA,20.8,NA,NA,NA
"14149",83309,"25/12/1982",0,NA,33.4,NA,6.1,NA,0.8
"14150",83309,"25/12/1982",1200,0,NA,22.7,NA,NA,NA
"14151",83309,"26/12/1982",0,NA,34.4,NA,9.7,NA,1.4
"14152",83309,"26/12/1982",1200,0,NA,21.6,NA,NA,NA
"14153",83309,"27/12/1982",0,NA,33.3,NA,3.4,NA,1.466667
"14154",83309,"27/12/1982",1200,0,NA,22.2,NA,NA,NA
"14155",83309,"28/12/1982",0,NA,30.1,NA,4,NA,1.866667
"14156",83309,"28/12/1982",1200,0,NA,22.9,NA,NA,NA
"14157",83309,"29/12/1982",0,NA,30,NA,1.5,NA,1.133333
"14158",83309,"29/12/1982",1200,0,NA,21.4,NA,NA,NA
"14159",83309,"30/12/1982",0,NA,31.2,NA,1.9,NA,1.866667
"14160",83309,"30/12/1982",1200,10.1,NA,22.4,NA,NA,NA
"14161",83309,"31/12/1982",0,NA,31.1,NA,2.5,NA,0.866667
"14162",83309,"31/12/1982",1200,3.2,NA,22.5,NA,NA,NA
"14163",83309,"01/01/1983",0,NA,31.1,NA,4.9,85.25,0.533333
"14164",83309,"01/01/1983",1200,1,NA,22.2,NA,NA,NA
"14165",83309,"02/01/1983",0,NA,32.4,NA,4.2,81,0.633333
"14166",83309,"02/01/1983",1200,19.2,NA,22,NA,NA,NA
"14167",83309,"03/01/1983",0,NA,30.4,NA,0.3,87,2.166667
"14168",83309,"03/01/1983",1200,0,NA,22.8,NA,NA,NA
"14169",83309,"04/01/1983",0,NA,33.1,NA,5.1,81,2.266667
"14170",83309,"04/01/1983",1200,3.8,NA,22.6,NA,NA,NA
"14171",83309,"05/01/1983",0,NA,33.2,NA,5,88.25,1.2
"14172",83309,"05/01/1983",1200,13.7,NA,22.6,NA,NA,NA
"14173",83309,"06/01/1983",0,NA,31.7,NA,0.7,80.75,1.3
"14174",83309,"06/01/1983",1200,7,NA,23,NA,NA,NA
"14175",83309,"07/01/1983",0,NA,32.6,NA,2.6,79,0.766667
"14176",83309,"07/01/1983",1200,0,NA,21.4,NA,NA,NA
"14177",83309,"08/01/1983",0,NA,33.1,NA,1.8,74.5,2.333333
"14178",83309,"08/01/1983",1200,0,NA,23.4,NA,NA,NA
"14179",83309,"09/01/1983",0,NA,33.9,NA,3.3,86.75,1.433333
"14180",83309,"09/01/1983",1200,85.2,NA,22.6,NA,NA,NA
"14181",83309,"10/01/1983",0,NA,32.8,NA,2.9,86.75,0.966667
"14182",83309,"10/01/1983",1200,0,NA,23.2,NA,NA,NA
"14183",83309,"11/01/1983",0,NA,32.4,NA,4,86.5,1.233333
"14184",83309,"11/01/1983",1200,13.2,NA,22.8,NA,NA,NA
"14185",83309,"12/01/1983",0,NA,29.7,NA,0.2,92,1.2
"14186",83309,"12/01/1983",1200,18,NA,23.4,NA,NA,NA
"14187",83309,"13/01/1983",0,NA,27.3,NA,0,94.5,0.933333
"14188",83309,"13/01/1983",1200,24.2,NA,22.6,NA,NA,NA
"14189",83309,"14/01/1983",0,NA,28.1,NA,0,92,1.266667
"14190",83309,"14/01/1983",1200,17.6,NA,23,NA,NA,NA
"14191",83309,"15/01/1983",0,NA,32.7,NA,2.1,84,0.6
"14192",83309,"15/01/1983",1200,1.4,NA,22.8,NA,NA,NA
"14193",83309,"16/01/1983",0,NA,31.1,NA,3.5,89,1.066667
"14194",83309,"16/01/1983",1200,5.5,NA,23.2,NA,NA,NA
"14195",83309,"17/01/1983",0,NA,31.1,NA,1.2,89.5,1.666667
"14196",83309,"17/01/1983",1200,11.4,NA,23.2,NA,NA,NA
"14197",83309,"18/01/1983",0,NA,31.8,NA,1.6,91,0.933333
"14198",83309,"18/01/1983",1200,27.8,NA,23.4,NA,NA,NA
"14199",83309,"19/01/1983",0,NA,32.9,NA,2.8,85.25,1.7
"14200",83309,"19/01/1983",1200,0,NA,23,NA,NA,NA
"14201",83309,"20/01/1983",0,NA,33.8,NA,3,79,1.266667
"14202",83309,"20/01/1983",1200,25.6,NA,23.2,NA,NA,NA
"14203",83309,"21/01/1983",0,NA,34.5,NA,7.9,80.5,1.7
"14204",83309,"21/01/1983",1200,0,NA,23.2,NA,NA,NA
"14205",83309,"22/01/1983",0,NA,34.5,NA,7.5,82,2.166667
"14206",83309,"22/01/1983",1200,0,NA,24.2,NA,NA,NA
"14207",83309,"23/01/1983",0,NA,32.4,NA,3.2,88.75,1.5
