"","Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","Evaporacao_Piche","Temp_Comp_Media","UR_Media","Vel_Vent_Media","NA"
"35410",83309,"14/03/2015",0,NA,32.6,NA,NA,NA,26.54,85.5,0,NA
"35411",83309,"14/03/2015",1200,4.5,NA,21.6,NA,NA,NA,NA,NA,NA
"35412",83309,"15/03/2015",0,NA,29.6,NA,NA,NA,26.08,89,0,NA
"35413",83309,"15/03/2015",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"35414",83309,"16/03/2015",0,NA,33.6,NA,NA,NA,26.2,87.75,0,NA
"35415",83309,"16/03/2015",1200,26.4,NA,20,NA,NA,NA,NA,NA,NA
"35416",83309,"17/03/2015",0,NA,30.9,NA,NA,NA,25.02,89.75,0,NA
"35417",83309,"17/03/2015",1200,30.2,NA,21.5,NA,NA,NA,NA,NA,NA
"35418",83309,"18/03/2015",0,NA,30.4,NA,NA,NA,25.02,93,0,NA
"35419",83309,"18/03/2015",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"35420",83309,"19/03/2015",0,NA,31.2,NA,NA,NA,25.46,83,0,NA
"35421",83309,"19/03/2015",1200,10.2,NA,21.9,NA,NA,NA,NA,NA,NA
"35422",83309,"20/03/2015",0,NA,34.1,NA,NA,NA,26.48,86.5,0,NA
"35423",83309,"20/03/2015",1200,0,NA,21.3,NA,NA,NA,NA,NA,NA
"35424",83309,"21/03/2015",0,NA,33.4,NA,NA,NA,25.48,89.5,0,NA
"35425",83309,"21/03/2015",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"35426",83309,"22/03/2015",0,NA,31.4,NA,NA,NA,25.1,89.25,0,NA
"35427",83309,"22/03/2015",1200,5.2,NA,20.8,NA,NA,NA,NA,NA,NA
"35428",83309,"23/03/2015",0,NA,31.2,NA,NA,NA,25.58,94,0,NA
"35429",83309,"23/03/2015",1200,18.2,NA,21.7,NA,NA,NA,NA,NA,NA
"35430",83309,"24/03/2015",0,NA,33.4,NA,NA,NA,27,83.75,0,NA
"35431",83309,"24/03/2015",1200,0.3,NA,21.8,NA,NA,NA,NA,NA,NA
"35432",83309,"25/03/2015",0,NA,32.4,NA,NA,NA,26,87.5,0,NA
"35433",83309,"25/03/2015",1200,2,NA,20.4,NA,NA,NA,NA,NA,NA
"35434",83309,"26/03/2015",0,NA,32.9,NA,NA,NA,25.82,87.5,0,NA
"35435",83309,"26/03/2015",1200,12.3,NA,20.3,NA,NA,NA,NA,NA,NA
"35436",83309,"27/03/2015",0,NA,31.4,NA,NA,NA,25.42,90.5,0,NA
"35437",83309,"27/03/2015",1200,0,NA,22.5,NA,NA,NA,NA,NA,NA
"35438",83309,"28/03/2015",0,NA,34.2,NA,NA,NA,25.86,86.5,0,NA
"35439",83309,"28/03/2015",1200,5.6,NA,20.5,NA,NA,NA,NA,NA,NA
"35440",83309,"29/03/2015",0,NA,31.6,NA,NA,NA,24.98,95.25,0,NA
"35441",83309,"29/03/2015",1200,6.5,NA,22.3,NA,NA,NA,NA,NA,NA
"35442",83309,"30/03/2015",0,NA,33.5,NA,NA,NA,26.3,87.5,0,NA
"35443",83309,"30/03/2015",1200,1.5,NA,20,NA,NA,NA,NA,NA,NA
"35444",83309,"31/03/2015",0,NA,33.4,NA,NA,NA,25.88,88.75,0,NA
"35445",83309,"31/03/2015",1200,1.1,NA,20.9,NA,NA,NA,NA,NA,NA
"35446",83309,"01/04/2015",0,NA,34,NA,NA,NA,25.8,89.25,0,NA
"35447",83309,"01/04/2015",1200,1.8,NA,21,NA,NA,NA,NA,NA,NA
"35448",83309,"02/04/2015",0,NA,34.7,NA,NA,NA,27,87.75,0,NA
"35449",83309,"02/04/2015",1200,2.2,NA,21.5,NA,NA,NA,NA,NA,NA
"35450",83309,"03/04/2015",0,NA,33,NA,NA,NA,25.8,96.25,0,NA
"35451",83309,"03/04/2015",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"35452",83309,"04/04/2015",0,NA,NA,NA,NA,NA,NA,NA,0,NA
"35453",83309,"04/04/2015",1200,14.8,NA,21.2,NA,NA,NA,NA,NA,NA
"35454",83309,"05/04/2015",0,NA,NA,NA,NA,NA,NA,NA,0,NA
"35455",83309,"06/04/2015",0,NA,31.8,NA,NA,NA,25.62,91,0,NA
"35456",83309,"06/04/2015",1200,5.8,NA,21.5,NA,NA,NA,NA,NA,NA
"35457",83309,"07/04/2015",0,NA,32,NA,NA,NA,25.44,87.75,0,NA
"35458",83309,"07/04/2015",1200,16.7,NA,20.4,NA,NA,NA,NA,NA,NA
"35459",83309,"08/04/2015",0,NA,29.7,NA,NA,NA,24.9,93.75,0,NA
"35460",83309,"08/04/2015",1200,0,NA,20.9,NA,NA,NA,NA,NA,NA
"35461",83309,"09/04/2015",0,NA,33.6,NA,NA,NA,26.26,88.5,0,NA
"35462",83309,"09/04/2015",1200,8,NA,21.9,NA,NA,NA,NA,NA,NA
"35463",83309,"10/04/2015",0,NA,33.8,NA,NA,NA,25.46,88.5,0,NA
"35464",83309,"10/04/2015",1200,5.4,NA,20.2,NA,NA,NA,NA,NA,NA
"35465",83309,"11/04/2015",0,NA,31.4,NA,NA,NA,24.98,91,0,NA
"35466",83309,"11/04/2015",1200,59,NA,20.5,NA,NA,NA,NA,NA,NA
"35467",83309,"12/04/2015",0,NA,32.2,NA,NA,NA,25.36,88,0,NA
"35468",83309,"12/04/2015",1200,0.8,NA,21.6,NA,NA,NA,NA,NA,NA
"35469",83309,"13/04/2015",0,NA,31,NA,NA,NA,25.32,94.25,0,NA
"35470",83309,"13/04/2015",1200,0,NA,21,NA,NA,NA,NA,NA,NA
"35471",83309,"14/04/2015",0,NA,33.4,NA,NA,NA,26.3,86,0,NA
"35472",83309,"14/04/2015",1200,2.5,NA,21.7,NA,NA,NA,NA,NA,NA
"35473",83309,"15/04/2015",0,NA,33.2,NA,NA,NA,25.94,87.75,0,NA
"35474",83309,"15/04/2015",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"35475",83309,"16/04/2015",0,NA,32.4,NA,NA,NA,25.72,90.75,0,NA
"35476",83309,"16/04/2015",1200,4.6,NA,21.5,NA,NA,NA,NA,NA,NA
"35477",83309,"17/04/2015",0,NA,31.4,NA,NA,NA,25,88.25,0,NA
"35478",83309,"17/04/2015",1200,7.4,NA,21,NA,NA,NA,NA,NA,NA
"35479",83309,"18/04/2015",0,NA,34.5,NA,NA,NA,25.88,86.25,0,NA
"35480",83309,"18/04/2015",1200,0,NA,20,NA,NA,NA,NA,NA,NA
"35481",83309,"19/04/2015",0,NA,34.1,NA,NA,NA,26.46,84.5,0,NA
"35482",83309,"19/04/2015",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"35483",83309,"20/04/2015",0,NA,34.9,NA,NA,NA,26.44,85.75,0,NA
"35484",83309,"20/04/2015",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"35485",83309,"21/04/2015",0,NA,32.1,NA,NA,NA,26.1,89,0,NA
"35486",83309,"21/04/2015",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"35487",83309,"22/04/2015",0,NA,33.1,NA,NA,NA,25.76,91.5,0,NA
"35488",83309,"22/04/2015",1200,0,NA,22.5,NA,NA,NA,NA,NA,NA
"35489",83309,"23/04/2015",0,NA,32.6,NA,NA,NA,26.16,90,0,NA
"35490",83309,"23/04/2015",1200,18.3,NA,21.2,NA,NA,NA,NA,NA,NA
"35491",83309,"24/04/2015",0,NA,34.4,NA,NA,NA,24.72,87.75,0,NA
"35492",83309,"24/04/2015",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"35493",83309,"25/04/2015",0,NA,32.3,NA,NA,NA,25.24,93,0,NA
"35494",83309,"25/04/2015",1200,39.4,NA,20.3,NA,NA,NA,NA,NA,NA
"35495",83309,"26/04/2015",0,NA,34.4,NA,NA,NA,26.14,87.25,0,NA
"35496",83309,"26/04/2015",1200,0,NA,20.7,NA,NA,NA,NA,NA,NA
"35497",83309,"27/04/2015",0,NA,29.5,NA,NA,NA,24.82,89.5,0,NA
"35498",83309,"27/04/2015",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"35499",83309,"28/04/2015",0,NA,32.8,NA,NA,NA,25.84,86.75,0,NA
"35500",83309,"28/04/2015",1200,0,NA,21,NA,NA,NA,NA,NA,NA
"35501",83309,"29/04/2015",0,NA,32.2,NA,NA,NA,25.36,91.5,0,NA
"35502",83309,"29/04/2015",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"35503",83309,"30/04/2015",0,NA,32.1,NA,NA,NA,25,91.75,0,NA
"35504",83309,"30/04/2015",1200,12.5,NA,20.3,NA,NA,NA,NA,NA,NA
"35505",83309,"01/05/2015",0,NA,33.8,NA,NA,NA,25.56,88.5,0,NA
"35506",83309,"01/05/2015",1200,2.7,NA,20,NA,NA,NA,NA,NA,NA
"35507",83309,"02/05/2015",0,NA,31.8,NA,NA,NA,25.54,87,0,NA
"35508",83309,"02/05/2015",1200,1.7,NA,20.9,NA,NA,NA,NA,NA,NA
"35509",83309,"03/05/2015",0,NA,32.2,NA,NA,NA,26,84.75,0,NA
"35510",83309,"03/05/2015",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"35511",83309,"04/05/2015",0,NA,32.4,NA,NA,NA,24.92,89.25,0,NA
"35512",83309,"04/05/2015",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"35513",83309,"05/05/2015",0,NA,30.7,NA,NA,NA,24.94,89.75,0,NA
"35514",83309,"05/05/2015",1200,39.3,NA,20.6,NA,NA,NA,NA,NA,NA
"35515",83309,"06/05/2015",0,NA,28.5,NA,NA,NA,24.2,95,0,NA
"35516",83309,"06/05/2015",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"35517",83309,"07/05/2015",0,NA,31.6,NA,NA,NA,24.94,88.5,0,NA
"35518",83309,"07/05/2015",1200,12.9,NA,20,NA,NA,NA,NA,NA,NA
"35519",83309,"08/05/2015",0,NA,33.4,NA,NA,NA,25.5,87,0,NA
"35520",83309,"08/05/2015",1200,0,NA,20.6,NA,NA,NA,NA,NA,NA
"35521",83309,"09/05/2015",0,NA,33,NA,NA,NA,25.42,87.5,0,NA
"35522",83309,"09/05/2015",1200,0,NA,19.5,NA,NA,NA,NA,NA,NA
"35523",83309,"10/05/2015",0,NA,33,NA,NA,NA,26.34,90.5,0,NA
"35524",83309,"10/05/2015",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"35525",83309,"11/05/2015",0,NA,27.8,NA,NA,NA,24.32,92,0,NA
"35526",83309,"11/05/2015",1200,2.7,NA,21.2,NA,NA,NA,NA,NA,NA
"35527",83309,"12/05/2015",0,NA,26.4,NA,NA,NA,23,89.25,0,NA
"35528",83309,"12/05/2015",1200,0,NA,20.2,NA,NA,NA,NA,NA,NA
"35529",83309,"13/05/2015",0,NA,29.4,NA,NA,NA,23.22,90.5,0,NA
"35530",83309,"13/05/2015",1200,0,NA,18.5,NA,NA,NA,NA,NA,NA
"35531",83309,"14/05/2015",0,NA,29,NA,NA,NA,23.5,88.25,0,NA
"35532",83309,"14/05/2015",1200,0,NA,18.9,NA,NA,NA,NA,NA,NA
"35533",83309,"15/05/2015",0,NA,32.2,NA,NA,NA,25.2,86.5,0,NA
"35534",83309,"15/05/2015",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"35535",83309,"16/05/2015",0,NA,30.4,NA,NA,NA,23.78,92.25,0,NA
"35536",83309,"16/05/2015",1200,7.9,NA,20.1,NA,NA,NA,NA,NA,NA
"35537",83309,"17/05/2015",0,NA,32,NA,NA,NA,24.5,88,0,NA
"35538",83309,"17/05/2015",1200,18.1,NA,20.4,NA,NA,NA,NA,NA,NA
"35539",83309,"18/05/2015",0,NA,32.9,NA,NA,NA,24.68,87.75,0,NA
"35540",83309,"18/05/2015",1200,0,NA,19.1,NA,NA,NA,NA,NA,NA
"35541",83309,"19/05/2015",0,NA,32.4,NA,NA,NA,25.06,87.25,0,NA
"35542",83309,"19/05/2015",1200,0,NA,20.2,NA,NA,NA,NA,NA,NA
"35543",83309,"20/05/2015",0,NA,31.6,NA,NA,NA,24.16,86.5,0,NA
"35544",83309,"20/05/2015",1200,0,NA,18.4,NA,NA,NA,NA,NA,NA
"35545",83309,"21/05/2015",0,NA,33.3,NA,NA,NA,25.06,83.25,0,NA
"35546",83309,"21/05/2015",1200,0,NA,20,NA,NA,NA,NA,NA,NA
"35547",83309,"22/05/2015",0,NA,33.6,NA,NA,NA,26.24,84.25,0,NA
"35548",83309,"22/05/2015",1200,0,NA,20.2,NA,NA,NA,NA,NA,NA
"35549",83309,"23/05/2015",0,NA,31.8,NA,NA,NA,25.62,86,0,NA
"35550",83309,"23/05/2015",1200,0,NA,20.8,NA,NA,NA,NA,NA,NA
"35551",83309,"24/05/2015",0,NA,32.9,NA,NA,NA,25.42,87.25,0,NA
"35552",83309,"24/05/2015",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"35553",83309,"25/05/2015",0,NA,34,NA,NA,NA,26.24,82.5,0,NA
"35554",83309,"25/05/2015",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"35555",83309,"26/05/2015",0,NA,34.2,NA,NA,NA,25.54,84,0,NA
"35556",83309,"26/05/2015",1200,0,NA,19.5,NA,NA,NA,NA,NA,NA
"35557",83309,"27/05/2015",0,NA,34.2,NA,NA,NA,24.96,84,0,NA
"35558",83309,"27/05/2015",1200,0,NA,18.4,NA,NA,NA,NA,NA,NA
"35559",83309,"28/05/2015",0,NA,29.3,NA,NA,NA,24.1,89.25,0,NA
"35560",83309,"28/05/2015",1200,0,NA,20.4,NA,NA,NA,NA,NA,NA
"35561",83309,"29/05/2015",0,NA,32.2,NA,NA,NA,23.6,86.75,0,NA
"35562",83309,"29/05/2015",1200,0,NA,17.8,NA,NA,NA,NA,NA,NA
"35563",83309,"30/05/2015",0,NA,33.6,NA,NA,NA,25.12,83.75,0,NA
"35564",83309,"30/05/2015",1200,0,NA,18.1,NA,NA,NA,NA,NA,NA
"35565",83309,"31/05/2015",0,NA,29.8,NA,NA,NA,23.92,95.25,0,NA
"35566",83309,"31/05/2015",1200,0,NA,17.2,NA,NA,NA,NA,NA,NA
"35567",83309,"01/06/2015",0,NA,32.7,NA,NA,NA,25.3,88.5,0,NA
"35568",83309,"01/06/2015",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"35569",83309,"02/06/2015",0,NA,33,NA,NA,NA,25.6,88,0,NA
"35570",83309,"02/06/2015",1200,0,NA,20.4,NA,NA,NA,NA,NA,NA
"35571",83309,"03/06/2015",0,NA,32,NA,NA,NA,25.26,88,0,NA
"35572",83309,"03/06/2015",1200,0,NA,20.1,NA,NA,NA,NA,NA,NA
"35573",83309,"04/06/2015",0,NA,34,NA,NA,NA,24.6,89.75,0,NA
"35574",83309,"04/06/2015",1200,0,NA,18.4,NA,NA,NA,NA,NA,NA
"35575",83309,"05/06/2015",0,NA,33,NA,NA,NA,24.4,85,0,NA
"35576",83309,"05/06/2015",1200,15,NA,20,NA,NA,NA,NA,NA,NA
"35577",83309,"06/06/2015",0,NA,33.2,NA,NA,NA,24.26,83.25,0,NA
"35578",83309,"06/06/2015",1200,0,NA,18.3,NA,NA,NA,NA,NA,NA
"35579",83309,"07/06/2015",0,NA,31,NA,NA,NA,23.78,87,0,NA
"35580",83309,"07/06/2015",1200,0,NA,18.7,NA,NA,NA,NA,NA,NA
"35581",83309,"08/06/2015",0,NA,33,NA,NA,NA,23.86,81.25,0,NA
"35582",83309,"08/06/2015",1200,0,NA,17.5,NA,NA,NA,NA,NA,NA
"35583",83309,"09/06/2015",0,NA,33.4,NA,NA,NA,25.46,80.25,0,NA
"35584",83309,"09/06/2015",1200,0,NA,19.3,NA,NA,NA,NA,NA,NA
"35585",83309,"10/06/2015",0,NA,33.5,NA,NA,NA,24.9,81.25,0,NA
"35586",83309,"10/06/2015",1200,0,NA,19.6,NA,NA,NA,NA,NA,NA
"35587",83309,"11/06/2015",0,NA,33,NA,NA,NA,24.2,84.25,0,NA
"35588",83309,"11/06/2015",1200,0,NA,18.2,NA,NA,NA,NA,NA,NA
"35589",83309,"12/06/2015",0,NA,33.4,NA,NA,NA,23.76,82.75,0,NA
"35590",83309,"12/06/2015",1200,0,NA,17,NA,NA,NA,NA,NA,NA
"35591",83309,"13/06/2015",0,NA,33,NA,NA,NA,24.12,79.75,0,NA
"35592",83309,"13/06/2015",1200,0,NA,17.8,NA,NA,NA,NA,NA,NA
"35593",83309,"14/06/2015",0,NA,33.7,NA,NA,NA,24.54,79.25,0,NA
"35594",83309,"14/06/2015",1200,0,NA,17.8,NA,NA,NA,NA,NA,NA
"35595",83309,"15/06/2015",0,NA,33,NA,NA,NA,25.12,80.25,0,NA
"35596",83309,"15/06/2015",1200,0,NA,17.6,NA,NA,NA,NA,NA,NA
"35597",83309,"16/06/2015",0,NA,30.9,NA,NA,NA,23.52,86.75,0,NA
"35598",83309,"16/06/2015",1200,0,NA,18.9,NA,NA,NA,NA,NA,NA
"35599",83309,"17/06/2015",0,NA,34.3,NA,NA,NA,24.5,82,0,NA
"35600",83309,"17/06/2015",1200,0,NA,17.6,NA,NA,NA,NA,NA,NA
"35601",83309,"18/06/2015",0,NA,32.4,NA,NA,NA,23.54,79,0,NA
"35602",83309,"18/06/2015",1200,0,NA,17,NA,NA,NA,NA,NA,NA
"35603",83309,"19/06/2015",0,NA,23.2,NA,NA,NA,19.64,77.75,0,NA
"35604",83309,"19/06/2015",1200,0,NA,15.2,NA,NA,NA,NA,NA,NA
"35605",83309,"20/06/2015",0,NA,29.2,NA,NA,NA,20.94,89.5,0,NA
"35606",83309,"20/06/2015",1200,0,NA,15.2,NA,NA,NA,NA,NA,NA
"35607",83309,"21/06/2015",0,NA,33.2,NA,NA,NA,22.12,84.75,0,NA
"35608",83309,"21/06/2015",1200,0,NA,14.9,NA,NA,NA,NA,NA,NA
"35609",83309,"22/06/2015",0,NA,33.2,NA,NA,NA,22.4,80.75,0,NA
"35610",83309,"22/06/2015",1200,0,NA,14.4,NA,NA,NA,NA,NA,NA
"35611",83309,"23/06/2015",0,NA,33.9,NA,NA,NA,22.82,77.25,0,NA
"35612",83309,"23/06/2015",1200,0,NA,15.2,NA,NA,NA,NA,NA,NA
"35613",83309,"24/06/2015",0,NA,32.6,NA,NA,NA,21.7,81.25,0,NA
"35614",83309,"24/06/2015",1200,0,NA,15,NA,NA,NA,NA,NA,NA
"35615",83309,"25/06/2015",0,NA,32.9,NA,NA,NA,21.4,79,0,NA
"35616",83309,"25/06/2015",1200,0,NA,13.5,NA,NA,NA,NA,NA,NA
"35617",83309,"26/06/2015",0,NA,33.7,NA,NA,NA,22.92,81.75,0,NA
"35618",83309,"26/06/2015",1200,0,NA,14.6,NA,NA,NA,NA,NA,NA
"35619",83309,"27/06/2015",0,NA,33.2,NA,NA,NA,22.88,84.25,0,NA
"35620",83309,"27/06/2015",1200,0,NA,16,NA,NA,NA,NA,NA,NA
"35621",83309,"28/06/2015",0,NA,33.2,NA,NA,NA,23.12,76.5,0,NA
"35622",83309,"28/06/2015",1200,0,NA,17.2,NA,NA,NA,NA,NA,NA
"35623",83309,"29/06/2015",0,NA,NA,NA,NA,NA,NA,NA,0,NA
"35624",83309,"29/06/2015",1200,0,NA,16.9,NA,NA,NA,NA,NA,NA
"35625",83309,"30/06/2015",0,NA,32.9,NA,NA,NA,23.94,82.75,0,NA
"35626",83309,"30/06/2015",1200,0,NA,18.4,NA,NA,NA,NA,NA,NA
"35627",83309,"01/07/2015",0,NA,32.4,NA,NA,NA,23.12,83.25,0,NA
"35628",83309,"01/07/2015",1200,0,NA,16.6,NA,NA,NA,NA,NA,NA
"35629",83309,"02/07/2015",0,NA,33.8,NA,NA,NA,23.44,74.5,0,NA
"35630",83309,"02/07/2015",1200,0,NA,17,NA,NA,NA,NA,NA,NA
"35631",83309,"03/07/2015",0,NA,34.7,NA,NA,NA,24.32,76,0,NA
"35632",83309,"03/07/2015",1200,0,NA,17.1,NA,NA,NA,NA,NA,NA
"35633",83309,"04/07/2015",0,NA,23.7,NA,NA,NA,24.38,65.75,0,NA
"35634",83309,"04/07/2015",1200,0,NA,17.2,NA,NA,NA,NA,NA,NA
"35635",83309,"05/07/2015",0,NA,30,NA,NA,NA,21.8,82.25,0,NA
"35636",83309,"05/07/2015",1200,0,NA,15,NA,NA,NA,NA,NA,NA
"35637",83309,"06/07/2015",0,NA,28.8,NA,NA,NA,21.04,85.25,0,NA
"35638",83309,"06/07/2015",1200,0,NA,14.8,NA,NA,NA,NA,NA,NA
"35639",83309,"07/07/2015",0,NA,27.9,NA,NA,NA,22.96,87.75,0,NA
"35640",83309,"07/07/2015",1200,0,NA,17.3,NA,NA,NA,NA,NA,NA
"35641",83309,"08/07/2015",0,NA,NA,NA,NA,NA,NA,NA,0,NA
"35642",83309,"08/07/2015",1200,1.3,NA,15.6,NA,NA,NA,NA,NA,NA
"35643",83309,"09/07/2015",0,NA,33,NA,NA,NA,23.2,81.25,0,NA
"35644",83309,"09/07/2015",1200,0,NA,15,NA,NA,NA,NA,NA,NA
"35645",83309,"10/07/2015",0,NA,34.2,NA,NA,NA,25.1,76.75,0,NA
"35646",83309,"10/07/2015",1200,0,NA,17.7,NA,NA,NA,NA,NA,NA
"35647",83309,"11/07/2015",0,NA,35,NA,NA,NA,25.16,82,0,NA
"35648",83309,"11/07/2015",1200,0,NA,17.4,NA,NA,NA,NA,NA,NA
"35649",83309,"12/07/2015",0,NA,35,NA,NA,NA,26.36,72.75,0,NA
"35650",83309,"12/07/2015",1200,0,NA,21,NA,NA,NA,NA,NA,NA
"35651",83309,"13/07/2015",0,NA,34.6,NA,NA,NA,25.88,78,0,NA
"35652",83309,"13/07/2015",1200,0,NA,19.4,NA,NA,NA,NA,NA,NA
"35653",83309,"14/07/2015",0,NA,34.8,NA,NA,NA,26,77,0,NA
"35654",83309,"14/07/2015",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"35655",83309,"15/07/2015",0,NA,35.6,NA,NA,NA,25.86,74.5,0,NA
"35656",83309,"15/07/2015",1200,0,NA,18.5,NA,NA,NA,NA,NA,NA
"35657",83309,"16/07/2015",0,NA,34.8,NA,NA,NA,24.88,80.25,0,NA
"35658",83309,"16/07/2015",1200,0,NA,19.3,NA,NA,NA,NA,NA,NA
"35659",83309,"17/07/2015",0,NA,33.4,NA,NA,NA,23.96,80,0,NA
"35660",83309,"17/07/2015",1200,0,NA,17.4,NA,NA,NA,NA,NA,NA
"35661",83309,"18/07/2015",0,NA,34.2,NA,NA,NA,22.52,79.5,0,NA
"35662",83309,"18/07/2015",1200,0,NA,15.4,NA,NA,NA,NA,NA,NA
"35663",83309,"19/07/2015",0,NA,34.3,NA,NA,NA,23.48,73,0,NA
"35664",83309,"19/07/2015",1200,0,NA,16.7,NA,NA,NA,NA,NA,NA
"35665",83309,"20/07/2015",0,NA,35.1,NA,NA,NA,24.38,75.25,0,NA
"35666",83309,"20/07/2015",1200,0,NA,17.2,NA,NA,NA,NA,NA,NA
"35667",83309,"21/07/2015",0,NA,26.4,NA,NA,NA,21.3,86,0,NA
"35668",83309,"21/07/2015",1200,0,NA,17.2,NA,NA,NA,NA,NA,NA
"35669",83309,"22/07/2015",0,NA,27.6,NA,NA,NA,20.32,89.5,0,NA
"35670",83309,"22/07/2015",1200,0,NA,16.4,NA,NA,NA,NA,NA,NA
"35671",83309,"23/07/2015",0,NA,38.6,NA,NA,NA,22.42,75.5,0,NA
"35672",83309,"23/07/2015",1200,0,NA,12.9,NA,NA,NA,NA,NA,NA
"35673",83309,"24/07/2015",0,NA,35.2,NA,NA,NA,22.92,77,0,NA
"35674",83309,"24/07/2015",1200,0,NA,14.2,NA,NA,NA,NA,NA,NA
"35675",83309,"25/07/2015",0,NA,31.8,NA,NA,NA,22.86,82.5,0,NA
"35676",83309,"25/07/2015",1200,0,NA,17.1,NA,NA,NA,NA,NA,NA
"35677",83309,"26/07/2015",0,NA,34.7,NA,NA,NA,22.84,77.25,0,NA
"35678",83309,"26/07/2015",1200,0,NA,14.7,NA,NA,NA,NA,NA,NA
"35679",83309,"27/07/2015",0,NA,35.4,NA,NA,NA,22.48,75.25,0,NA
"35680",83309,"27/07/2015",1200,0,NA,14.2,NA,NA,NA,NA,NA,NA
"35681",83309,"28/07/2015",0,NA,NA,NA,NA,NA,NA,69.5,0,NA
"35682",83309,"28/07/2015",1200,0,NA,15.3,NA,NA,NA,NA,NA,NA
"35683",83309,"29/07/2015",0,NA,37.4,NA,NA,NA,24.7,72.5,0,NA
"35684",83309,"29/07/2015",1200,0,NA,14.7,NA,NA,NA,NA,NA,NA
"35685",83309,"30/07/2015",0,NA,36.4,NA,NA,NA,23.98,74,0,NA
"35686",83309,"30/07/2015",1200,0,NA,15.6,NA,NA,NA,NA,NA,NA
"35687",83309,"31/07/2015",0,NA,35.4,NA,NA,NA,25.02,69,0,NA
"35688",83309,"31/07/2015",1200,0,NA,19.3,NA,NA,NA,NA,NA,NA
"35689",83309,"01/08/2015",0,NA,35.4,NA,NA,NA,23.78,69,0,NA
"35690",83309,"01/08/2015",1200,0,NA,16.3,NA,NA,NA,NA,NA,NA
"35691",83309,"02/08/2015",0,NA,35,NA,NA,NA,24.16,66.5,0,NA
"35692",83309,"02/08/2015",1200,0,NA,16.8,NA,NA,NA,NA,NA,NA
"35693",83309,"03/08/2015",0,NA,35.7,NA,NA,NA,24.4,70.25,0,NA
"35694",83309,"03/08/2015",1200,0,NA,16,NA,NA,NA,NA,NA,NA
"35695",83309,"04/08/2015",0,NA,36.4,NA,NA,NA,25.42,71.75,0,NA
"35696",83309,"04/08/2015",1200,0,NA,19.1,NA,NA,NA,NA,NA,NA
"35697",83309,"05/08/2015",0,NA,36.6,NA,NA,NA,25.42,68.5,0,NA
"35698",83309,"05/08/2015",1200,0,NA,18.9,NA,NA,NA,NA,NA,NA
"35699",83309,"06/08/2015",0,NA,36.6,NA,NA,NA,25.92,67.25,0,NA
"35700",83309,"06/08/2015",1200,0,NA,18.5,NA,NA,NA,NA,NA,NA
"35701",83309,"07/08/2015",0,NA,37.2,NA,NA,NA,26.48,65.25,0,NA
"35702",83309,"07/08/2015",1200,0,NA,20,NA,NA,NA,NA,NA,NA
"35703",83309,"08/08/2015",0,NA,37.2,NA,NA,NA,27,67.25,0,NA
"35704",83309,"08/08/2015",1200,0,NA,21.3,NA,NA,NA,NA,NA,NA
"35705",83309,"09/08/2015",0,NA,37.2,NA,NA,NA,26.22,61.25,0,NA
"35706",83309,"09/08/2015",1200,0,NA,18.7,NA,NA,NA,NA,NA,NA
"35707",83309,"10/08/2015",0,NA,37.2,NA,NA,NA,25.94,68,0,NA
"35708",83309,"10/08/2015",1200,0,NA,19.1,NA,NA,NA,NA,NA,NA
"35709",83309,"11/08/2015",0,NA,36.2,NA,NA,NA,25.8,66,0,NA
"35710",83309,"11/08/2015",1200,0,NA,17.6,NA,NA,NA,NA,NA,NA
"35711",83309,"12/08/2015",0,NA,35.2,NA,NA,NA,24.82,68.75,0,NA
"35712",83309,"12/08/2015",1200,0,NA,17.7,NA,NA,NA,NA,NA,NA
"35713",83309,"13/08/2015",0,NA,35.8,NA,NA,NA,24.9,69.25,0,NA
"35714",83309,"13/08/2015",1200,0,NA,17.5,NA,NA,NA,NA,NA,NA
"35715",83309,"14/08/2015",0,NA,35.2,NA,NA,NA,24.2,66.25,0,NA
"35716",83309,"14/08/2015",1200,0,NA,16.1,NA,NA,NA,NA,NA,NA
"35717",83309,"15/08/2015",0,NA,34.2,NA,NA,NA,22.54,72.25,0,NA
